job_id,experiment,algorithm,task_load,scenario_id,scenario_index,layout_sha256,status,started_utc,elapsed_wall_s,worker_slot,cpu_affinity,worker_console_mode,allocator_implementation,planning_horizon_policy,bundle_length,commitment_horizon,dga_iterations_per_trigger,all_robots_unmoved,maximum_robot_call_time_ms,maximum_robot_call_time_ns,mean_robot_call_time_ms,mean_robot_call_time_ns,robot_count,simulated_time_before_movement_s,team_summed_call_time_ms,team_summed_call_time_ns
experiment1__cbaa__t25_s000,experiment1,CBAA,25,t25_s000,0,0857a5441b0f4626da4fa27e9d63c95cebb0d1a55f7d193b1dd6817b10f802f2,completed,2026-08-31T21:02:08+00:00,0.007680500159040093,1,unsupported,,,,,,,True,1.4466,1446600,1.271875,1271875.0,4,0.0,5.0875,5087500
experiment1__cbaa__t25_s001,experiment1,CBAA,25,t25_s001,1,44f9a7e3ce1de3538d0427f964945f80caf1703cc97d6e6320a6f87f4e921bd2,completed,2026-08-31T21:02:08+00:00,0.0037372999358922243,7,unsupported,,,,,,,True,0.7452,745200,0.66265,662650.0,4,0.0,2.6506,2650600
experiment1__cbaa__t25_s002,experiment1,CBAA,25,t25_s002,2,6a0cf9c71fbb72c15686309165b59bb5fe0fb21124a0a25417129762ec55b0c6,completed,2026-08-31T21:02:08+00:00,0.004107399843633175,4,unsupported,,,,,,,True,0.7994,799400,0.71955,719550.0,4,0.0,2.8782,2878200
experiment1__cbaa__t25_s003,experiment1,CBAA,25,t25_s003,3,8f51e741dace95cd059320e35bf13389a0b116152df2e00a2b9861aed092e2d4,completed,2026-08-31T21:02:08+00:00,0.0030920999124646187,6,unsupported,,,,,,,True,0.7046,704600,0.540975,540975.0,4,0.0,2.1639,2163900
experiment1__cbaa__t25_s004,experiment1,CBAA,25,t25_s004,4,96bf7c69907ac5c2b8a279abb20cf5d90e956fb07859d633a755c5439a37e459,completed,2026-08-31T21:02:09+00:00,0.0024309998843818903,10,unsupported,,,,,,,True,0.4519,451900,0.401925,401925.0,4,0.0,1.6077,1607700
experiment1__cbaa__t25_s005,experiment1,CBAA,25,t25_s005,5,5444d0d503f9e6e5f510e949e6d768c04d47433ddcbf0b0f18c1fe1172b3f847,completed,2026-08-31T21:02:09+00:00,0.00319859990850091,2,unsupported,,,,,,,True,0.6555,655500,0.575575,575575.0,4,0.0,2.3023,2302300
experiment1__cbaa__t25_s006,experiment1,CBAA,25,t25_s006,6,759625efe346a0c6b2a26e05267f762e71215507feb5f0c038de585d9ff0c467,completed,2026-08-31T21:02:09+00:00,0.0036367999855428934,0,unsupported,,,,,,,True,0.7854,785400,0.603325,603325.0,4,0.0,2.4133,2413300
experiment1__cbaa__t25_s007,experiment1,CBAA,25,t25_s007,7,0fb3f810c5c1ccf5c97e272e4d13ffc893556961b45f9720445e9f1378373ba1,completed,2026-08-31T21:02:09+00:00,0.004002500092610717,3,unsupported,,,,,,,True,0.7602,760200,0.6969,696900.0,4,0.0,2.7876,2787600
experiment1__cbaa__t25_s008,experiment1,CBAA,25,t25_s008,8,a1827c3a4561e819c0e08a865d63bd0ca18fbb0c8d43575e6d1f794d68d1d957,completed,2026-08-31T21:02:09+00:00,0.004569599870592356,5,unsupported,,,,,,,True,0.8788,878800,0.776625,776625.0,4,0.0,3.1065,3106500
experiment1__cbaa__t25_s009,experiment1,CBAA,25,t25_s009,9,cd02fdeceefffdec1f50a6942f6a77bc6d9e45ae47cc69bce2dabaad53cd5551,completed,2026-08-31T21:02:09+00:00,0.004078299971297383,11,unsupported,,,,,,,True,0.8847,884700,0.7126,712600.0,4,0.0,2.8504,2850400
experiment1__cbaa__t25_s010,experiment1,CBAA,25,t25_s010,10,3c40852c6da323dd7f2a21b0278f4e7d190bc06e7fd4f375f7b0c87c03319999,completed,2026-08-31T21:02:09+00:00,0.00404169992543757,8,unsupported,,,,,,,True,0.7518,751800,0.701475,701475.0,4,0.0,2.8059,2805900
experiment1__cbaa__t25_s011,experiment1,CBAA,25,t25_s011,11,c4daca8ac43301455fab2506f5f1311f9a67ad6efce3284a6852d47d08f0f020,completed,2026-08-31T21:02:09+00:00,0.0035204999148845673,9,unsupported,,,,,,,True,0.6823,682300,0.608175,608175.0,4,0.0,2.4327,2432700
experiment1__cbaa__t25_s012,experiment1,CBAA,25,t25_s012,12,07f023965b82f603d93291f980588233f7f4df6ca0bbd459d3133a0e4d8fe527,completed,2026-08-31T21:02:13+00:00,0.0036007999442517757,1,unsupported,,,,,,,True,0.7351,735100,0.616525,616525.0,4,0.0,2.4661,2466100
experiment1__cbaa__t25_s013,experiment1,CBAA,25,t25_s013,13,d554a81dcb44cb48283df20ff2363887287c9c183860c5a3c37ff2eadbf705d3,completed,2026-08-31T21:02:14+00:00,0.003317799884825945,7,unsupported,,,,,,,True,0.6644,664400,0.515,515000.0,4,0.0,2.06,2060000
experiment1__cbaa__t25_s014,experiment1,CBAA,25,t25_s014,14,109afa4f4da13584efa6d9cce1358e5f51cd46700d63df8fbd1c174121e6faeb,completed,2026-08-31T21:02:14+00:00,0.003569900058209896,4,unsupported,,,,,,,True,0.6161,616100,0.594975,594975.0,4,0.0,2.3799,2379900
experiment1__cbaa__t25_s015,experiment1,CBAA,25,t25_s015,15,3b14d00983b575207342837e769977dfe5700d27d2403e2eb35946478217410d,completed,2026-08-31T21:02:14+00:00,0.0029662998858839273,6,unsupported,,,,,,,True,0.6674,667400,0.46825,468250.0,4,0.0,1.873,1873000
experiment1__cbaa__t25_s016,experiment1,CBAA,25,t25_s016,16,88d06cd1209a6bae53a887054c18d7baaf48308b46563af72e30c89a6b2d9fc4,completed,2026-08-31T21:02:14+00:00,0.0029549000319093466,10,unsupported,,,,,,,True,0.5446,544600,0.50515,505150.0,4,0.0,2.0206,2020600
experiment1__cbaa__t25_s017,experiment1,CBAA,25,t25_s017,17,c08b316fd1e0bfacfe1c5de0920ee4ced0fc80d804cdcea39e652957c0b77e65,completed,2026-08-31T21:02:14+00:00,0.002453200053423643,2,unsupported,,,,,,,True,0.5406,540600,0.434675,434675.0,4,0.0,1.7387,1738700
experiment1__cbaa__t25_s018,experiment1,CBAA,25,t25_s018,18,5d197a855cfaddc140ab24b0516600598cfdb29d7a2e9e63786dfd89c395bc65,completed,2026-08-31T21:02:14+00:00,0.0025357999838888645,0,unsupported,,,,,,,True,0.5338,533800,0.441825,441825.0,4,0.0,1.7673,1767300
experiment1__cbaa__t25_s019,experiment1,CBAA,25,t25_s019,19,9f9df16c212e09a4eefacdb28e43ff972d7fd0c0824822d1be7e4b06303d401d,completed,2026-08-31T21:02:15+00:00,0.0032472999300807714,3,unsupported,,,,,,,True,0.6202,620200,0.56025,560250.0,4,0.0,2.241,2241000
experiment1__cbaa__t25_s020,experiment1,CBAA,25,t25_s020,20,234d5e5b509513f244b12098819b9123c2483fb6350faa9b36c05d859ac8c3cf,completed,2026-08-31T21:02:15+00:00,0.0038509999867528677,5,unsupported,,,,,,,True,0.8099,809900,0.656975,656975.0,4,0.0,2.6279,2627900
experiment1__cbaa__t25_s021,experiment1,CBAA,25,t25_s021,21,f3456f2fc08818049ff3d9d65c1cc0d1dfb1a043118a68cea6a35558b51fda28,completed,2026-08-31T21:02:15+00:00,0.004207500023767352,11,unsupported,,,,,,,True,0.8234,823400,0.711025,711025.0,4,0.0,2.8441,2844100
experiment1__cbaa__t25_s022,experiment1,CBAA,25,t25_s022,22,b66e669ae5af6a9010e110cb036db6435f0dd3919d5c216296296f928d5498d0,completed,2026-08-31T21:02:15+00:00,0.0036935999523848295,8,unsupported,,,,,,,True,0.6421,642100,0.631,631000.0,4,0.0,2.524,2524000
experiment1__cbaa__t25_s023,experiment1,CBAA,25,t25_s023,23,8bbb09f6d73adfb78f7aebfa91ed9e4530b0a76b5f94facf2a66126ceb0fb74c,completed,2026-08-31T21:02:15+00:00,0.003984400071203709,9,unsupported,,,,,,,True,0.7715,771500,0.6822,682200.0,4,0.0,2.7288,2728800
experiment1__cbaa__t25_s024,experiment1,CBAA,25,t25_s024,24,909218acac7ed3ab1441730e7a21bda698684f4f985e513d1eb1c334980f60e9,completed,2026-08-31T21:02:19+00:00,0.0027354001067578793,1,unsupported,,,,,,,True,0.5178,517800,0.48125,481250.0,4,0.0,1.925,1925000
experiment1__cbaa__t25_s025,experiment1,CBAA,25,t25_s025,25,34e320e520f9300e029660f636e3c60084ea6afcc4d6d0a6511a5e1cb06e1fa4,completed,2026-08-31T21:02:19+00:00,0.0022458999883383512,7,unsupported,,,,,,,True,0.4308,430800,0.389175,389175.0,4,0.0,1.5567,1556700
experiment1__cbaa__t25_s026,experiment1,CBAA,25,t25_s026,26,e881435430b891b646afae68d16ef71d07f40304c82110c988de72cc5eb576c6,completed,2026-08-31T21:02:19+00:00,0.002258799970149994,4,unsupported,,,,,,,True,0.4356,435600,0.4007,400700.0,4,0.0,1.6028,1602800
experiment1__cbaa__t25_s027,experiment1,CBAA,25,t25_s027,27,33cf0db0d86bbd8b61de7dbb5ccf074fef01f4b705b5dcf934b303cc27cbe9cd,completed,2026-08-31T21:02:19+00:00,0.0029974000062793493,6,unsupported,,,,,,,True,0.6005,600500,0.5327,532700.0,4,0.0,2.1308,2130800
experiment1__cbaa__t25_s028,experiment1,CBAA,25,t25_s028,28,441e5a00e177f0742cd65a086d8b8cda700490b58b5116e26fde71bb918fb619,completed,2026-08-31T21:02:20+00:00,0.0028510000556707382,10,unsupported,,,,,,,True,0.6762,676200,0.4729,472900.0,4,0.0,1.8916,1891600
experiment1__cbaa__t25_s029,experiment1,CBAA,25,t25_s029,29,62b45e57184b3d8ead4b2c38224add10956c37f1e4094604d3a56a6a3bf698ae,completed,2026-08-31T21:02:20+00:00,0.0026007001288235188,2,unsupported,,,,,,,True,0.4967,496700,0.4363,436300.0,4,0.0,1.7452,1745200
experiment1__cbaa__t25_s030,experiment1,CBAA,25,t25_s030,30,6b0c1cef36e296ef4fceb29e7ed4fdaffa9f33a18b5d82613fc43d6d19b5b03c,completed,2026-08-31T21:02:20+00:00,0.004364400170743465,0,unsupported,,,,,,,True,0.852,852000,0.756025,756025.0,4,0.0,3.0241,3024100
experiment1__cbaa__t25_s031,experiment1,CBAA,25,t25_s031,31,0b5e6f63f18b01583fed64a20d72ccd99865cf39873a5972b33f2753bcd2ff56,completed,2026-08-31T21:02:20+00:00,0.005191300064325333,3,unsupported,,,,,,,True,0.9179,917900,0.888925,888925.0,4,0.0,3.5557,3555700
experiment1__cbaa__t25_s032,experiment1,CBAA,25,t25_s032,32,7dc63c15877d47b220626514dbcc2943550ab8b9e93f67edec484256ddc42736,completed,2026-08-31T21:02:20+00:00,0.004040499916300178,5,unsupported,,,,,,,True,0.76,760000,0.64865,648650.0,4,0.0,2.5946,2594600
experiment1__cbaa__t25_s033,experiment1,CBAA,25,t25_s033,33,0ce8a6ec4ab6ffc81514449d7cd93f872a70796c5912cf283ea5b8f6ef74c63a,completed,2026-08-31T21:02:20+00:00,0.0035788998939096928,11,unsupported,,,,,,,True,0.6642,664200,0.60905,609050.0,4,0.0,2.4362,2436200
experiment1__cbaa__t25_s034,experiment1,CBAA,25,t25_s034,34,0df911a7c7c3d7b3cd991ce874078a4b822f90317ecebbaa270a543efd544940,completed,2026-08-31T21:02:20+00:00,0.005183500004932284,8,unsupported,,,,,,,True,1.0591,1059100,0.827625,827625.0,4,0.0,3.3105,3310500
experiment1__cbaa__t25_s035,experiment1,CBAA,25,t25_s035,35,9caa137551e73218bc180f75834837ee494a45251cb25a5e5fd309b847c2cad7,completed,2026-08-31T21:02:21+00:00,0.004086399916559458,9,unsupported,,,,,,,True,0.767,767000,0.698125,698125.0,4,0.0,2.7925,2792500
experiment1__cbaa__t25_s036,experiment1,CBAA,25,t25_s036,36,8ce86d866ab5bafbb84b64d5a7ce41a96d88ef8ce5a6965f7f8718af58ff6f1b,completed,2026-08-31T21:02:25+00:00,0.0038138998206704855,1,unsupported,,,,,,,True,0.7824,782400,0.65755,657550.0,4,0.0,2.6302,2630200
experiment1__cbaa__t25_s037,experiment1,CBAA,25,t25_s037,37,67708b20754962269a89666a5ec3f2ac1e5f73117ca38796664b2a9855750812,completed,2026-08-31T21:02:25+00:00,0.0040120999328792095,7,unsupported,,,,,,,True,0.7623,762300,0.717775,717775.0,4,0.0,2.8711,2871100
experiment1__cbaa__t25_s038,experiment1,CBAA,25,t25_s038,38,d3a134e122334017363461e1e2228ecb3ccd79a53cd4a4531d06ecb8aaba89c2,completed,2026-08-31T21:02:26+00:00,0.0028505001682788134,4,unsupported,,,,,,,True,0.5301,530100,0.489775,489775.0,4,0.0,1.9591,1959100
experiment1__cbaa__t25_s039,experiment1,CBAA,25,t25_s039,39,0f01b9f07840481992f7780a783fca0f76606cb5d7ceec008a604fef6223de05,completed,2026-08-31T21:02:26+00:00,0.004990000044927001,6,unsupported,,,,,,,True,1.017,1017000,0.910775,910775.0,4,0.0,3.6431,3643100
experiment1__cbaa__t25_s040,experiment1,CBAA,25,t25_s040,40,5048eb6855e7a41bea3ab13846e3e6fea8d0b7820cee5c6e3a394aca36640fc2,completed,2026-08-31T21:02:26+00:00,0.002489600097760558,10,unsupported,,,,,,,True,0.4409,440900,0.43375,433750.0,4,0.0,1.735,1735000
experiment1__cbaa__t25_s041,experiment1,CBAA,25,t25_s041,41,c00dc431ff0fab1a4b92a38c0a6459fa93f65289d8292b16759b03ac4a6ae05f,completed,2026-08-31T21:02:26+00:00,0.004893299890682101,2,unsupported,,,,,,,True,0.9851,985100,0.9057,905700.0,4,0.0,3.6228,3622800
experiment1__cbaa__t25_s042,experiment1,CBAA,25,t25_s042,42,296eda8b50c71f24c9c3099af952dd26ad6e0ccbf474869f5c9ff2c6d55ea687,completed,2026-08-31T21:02:26+00:00,0.004673599964007735,0,unsupported,,,,,,,True,0.8905,890500,0.7844,784400.0,4,0.0,3.1376,3137600
experiment1__cbaa__t25_s043,experiment1,CBAA,25,t25_s043,43,0093059f113d036384b6eedc2704670b3a105c0ad1dbdcc71bfd40e6db57114d,completed,2026-08-31T21:02:26+00:00,0.004269999917596579,3,unsupported,,,,,,,True,0.7924,792400,0.761225,761225.0,4,0.0,3.0449,3044900
experiment1__cbaa__t25_s044,experiment1,CBAA,25,t25_s044,44,6255e765fd9f1ccac3405bc1fd6973d5dafc224eed4c0c6d585ad5466b7d08a8,completed,2026-08-31T21:02:26+00:00,0.0048045997973531485,5,unsupported,,,,,,,True,0.8693,869300,0.836475,836475.0,4,0.0,3.3459,3345900
experiment1__cbaa__t25_s045,experiment1,CBAA,25,t25_s045,45,c38e90f766dc5ca71862f16e0a007e5ed51474356faa1f495a94324dcb0b5ab9,completed,2026-08-31T21:02:26+00:00,0.004454900044947863,11,unsupported,,,,,,,True,0.8585,858500,0.7615,761500.0,4,0.0,3.046,3046000
experiment1__cbaa__t25_s046,experiment1,CBAA,25,t25_s046,46,29db12217ce527d81a695380f08639fbde97dfcf232394528d361d4898794ff0,completed,2026-08-31T21:02:27+00:00,0.0036230001132935286,8,unsupported,,,,,,,True,0.6326,632600,0.6138,613800.0,4,0.0,2.4552,2455200
experiment1__cbaa__t25_s047,experiment1,CBAA,25,t25_s047,47,e1fbb36b4b19662981e9d0eb6cb5887f93d065ebcd54b432ffc851d75b5d1fd6,completed,2026-08-31T21:02:27+00:00,0.003534599905833602,9,unsupported,,,,,,,True,0.7341,734100,0.6195,619500.0,4,0.0,2.478,2478000
experiment1__cbaa__t25_s048,experiment1,CBAA,25,t25_s048,48,ecaa839330183656de5feb4d5d221e9a6ae8099abe69f2f6fa350307b0a4f778,completed,2026-08-31T21:02:31+00:00,0.003793099895119667,1,unsupported,,,,,,,True,0.6641,664100,0.653625,653625.0,4,0.0,2.6145,2614500
experiment1__cbaa__t25_s049,experiment1,CBAA,25,t25_s049,49,d9a4653b1fdaa44e08175aaf046e9f53158d35198dbb14cec4b4716a247783fe,completed,2026-08-31T21:02:32+00:00,0.0052217000629752874,7,unsupported,,,,,,,True,0.9544,954400,0.914425,914425.0,4,0.0,3.6577,3657700
experiment1__cbaa__t25_s050,experiment1,CBAA,25,t25_s050,50,d6bbae42caa58b638a9bfa35480f890c46df92c96b80fd47a874694deabec3f9,completed,2026-08-31T21:02:32+00:00,0.005867199972271919,4,unsupported,,,,,,,True,1.1225,1122500,1.0791,1079100.0,4,0.0,4.3164,4316400
experiment1__cbaa__t25_s051,experiment1,CBAA,25,t25_s051,51,d720c1a3eac42b16c313cdabb0491899411a75410cf31335a2e4706bbd881369,completed,2026-08-31T21:02:32+00:00,0.004256299929693341,6,unsupported,,,,,,,True,0.8512,851200,0.74805,748050.0,4,0.0,2.9922,2992200
experiment1__cbaa__t25_s052,experiment1,CBAA,25,t25_s052,52,285087bd5608339e1a893151c05321019491f9bb8825b6fdbd6d37abe45e2340,completed,2026-08-31T21:02:32+00:00,0.0035984001588076353,10,unsupported,,,,,,,True,0.6609,660900,0.643825,643825.0,4,0.0,2.5753,2575300
experiment1__cbaa__t25_s053,experiment1,CBAA,25,t25_s053,53,9ce36cb76918d0560567d1bc8bc2afa2d4d4fe285669a939e96acf94b55978b5,completed,2026-08-31T21:02:32+00:00,0.0042328000999987125,2,unsupported,,,,,,,True,0.8636,863600,0.746525,746525.0,4,0.0,2.9861,2986100
experiment1__cbaa__t25_s054,experiment1,CBAA,25,t25_s054,54,7d1628b1647b41478cc3529b341a074b7f3b9e888b0fbc1c3eb029641f114368,completed,2026-08-31T21:02:32+00:00,0.005097800167277455,0,unsupported,,,,,,,True,0.9589,958900,0.9098,909800.0,4,0.0,3.6392,3639200
experiment1__cbaa__t25_s055,experiment1,CBAA,25,t25_s055,55,1d6af9f3907f0de79cb5ec482b6c2e1d921e57710fb08e41d376d30b002c0c1c,completed,2026-08-31T21:02:32+00:00,0.004781100200489163,3,unsupported,,,,,,,True,0.8699,869900,0.805975,805975.0,4,0.0,3.2239,3223900
experiment1__cbaa__t25_s056,experiment1,CBAA,25,t25_s056,56,b70e5f0adaf4732a61d4232dbd562e712f39a846109981fcf051b35a39a3ee6a,completed,2026-08-31T21:02:32+00:00,0.004759900039061904,5,unsupported,,,,,,,True,0.8749,874900,0.784075,784075.0,4,0.0,3.1363,3136300
experiment1__cbaa__t25_s057,experiment1,CBAA,25,t25_s057,57,5ef3941e014a278a3666447fbf7eab4fff347272aaeab902fe2df1e5c7edccb6,completed,2026-08-31T21:02:32+00:00,0.004983299877494574,11,unsupported,,,,,,,True,0.949,949000,0.89475,894750.0,4,0.0,3.579,3579000
experiment1__cbaa__t25_s058,experiment1,CBAA,25,t25_s058,58,9ec490b913e8033aac3877863104d5ab1c6a83caae83f338dcb268905edefe22,completed,2026-08-31T21:02:33+00:00,0.004680300131440163,8,unsupported,,,,,,,True,0.8866,886600,0.7813,781300.0,4,0.0,3.1252,3125200
experiment1__cbaa__t25_s059,experiment1,CBAA,25,t25_s059,59,2909b258cfb1dc7fe75aadb4a765d77c661431e1db6a83f70ced5c44dd1ee6d2,completed,2026-08-31T21:02:33+00:00,0.0046651000156998634,9,unsupported,,,,,,,True,0.8877,887700,0.778375,778375.0,4,0.0,3.1135,3113500
experiment1__cbaa__t25_s060,experiment1,CBAA,25,t25_s060,60,b6933fff0605deadc39836a4b1efeb9e855dce55b7a642fefcc76fd95692d186,completed,2026-08-31T21:02:37+00:00,0.0037129998672753572,1,unsupported,,,,,,,True,0.7596,759600,0.599725,599725.0,4,0.0,2.3989,2398900
experiment1__cbaa__t25_s061,experiment1,CBAA,25,t25_s061,61,41c49eaf5f496cf56f7731755542e74e4330b915a8b0498730c61684e0bed222,completed,2026-08-31T21:02:38+00:00,0.003992199897766113,7,unsupported,,,,,,,True,0.8178,817800,0.72825,728250.0,4,0.0,2.913,2913000
experiment1__cbaa__t25_s062,experiment1,CBAA,25,t25_s062,62,658287db00c2d213025243112d3e1aabb75989f39dd6888a36a3211bf51ad058,completed,2026-08-31T21:02:38+00:00,0.004732700064778328,4,unsupported,,,,,,,True,0.8762,876200,0.791775,791775.0,4,0.0,3.1671,3167100
experiment1__cbaa__t25_s063,experiment1,CBAA,25,t25_s063,63,2bb8878cdc10ac70ca2fa0e0b852edc5d39312c6644b7aaa3e6899550005f932,completed,2026-08-31T21:02:38+00:00,0.006067299982532859,6,unsupported,,,,,,,True,1.4331,1433100,1.036175,1036175.0,4,0.0,4.1447,4144700
experiment1__cbaa__t25_s064,experiment1,CBAA,25,t25_s064,64,a795cc9ad7b193e31c2b06686ededf64cc50cfc6252410c2ad5fa55d48bc49bf,completed,2026-08-31T21:02:38+00:00,0.0047085999976843596,10,unsupported,,,,,,,True,0.9447,944700,0.790825,790825.0,4,0.0,3.1633,3163300
experiment1__cbaa__t25_s065,experiment1,CBAA,25,t25_s065,65,1147bc9ea99da27d6da8b6b70a65d089665336fa7eb6bdadcca3311c6a366989,completed,2026-08-31T21:02:38+00:00,0.003619999857619405,2,unsupported,,,,,,,True,0.6909,690900,0.621725,621725.0,4,0.0,2.4869,2486900
experiment1__cbaa__t25_s066,experiment1,CBAA,25,t25_s066,66,f9cf7394e30f54f35da6d3eeccd05c1259b96ea4155303c7d5c46781b68aa021,completed,2026-08-31T21:02:38+00:00,0.004740700125694275,0,unsupported,,,,,,,True,1.0214,1021400,0.737425,737425.0,4,0.0,2.9497,2949700
experiment1__cbaa__t25_s067,experiment1,CBAA,25,t25_s067,67,6f447d356ed84eb52f8f23a3fc64b26da955835432277ed4292ca6221b02d502,completed,2026-08-31T21:02:38+00:00,0.004771900130435824,3,unsupported,,,,,,,True,0.8973,897300,0.79525,795250.0,4,0.0,3.181,3181000
experiment1__cbaa__t25_s068,experiment1,CBAA,25,t25_s068,68,93d5b65563e76d184fac12554dabbc667f64954fc1e2be763b40204af6d2a17e,completed,2026-08-31T21:02:38+00:00,0.005691600032150745,5,unsupported,,,,,,,True,1.0744,1074400,0.93665,936650.0,4,0.0,3.7466,3746600
experiment1__cbaa__t25_s069,experiment1,CBAA,25,t25_s069,69,abe5d80c0cb86240b0ca888abbd3f058b32fd47b1b1e8060c36455b00711246a,completed,2026-08-31T21:02:39+00:00,0.004738300107419491,11,unsupported,,,,,,,True,0.8994,899400,0.7928,792800.0,4,0.0,3.1712,3171200
experiment1__cbaa__t25_s070,experiment1,CBAA,25,t25_s070,70,67107d1b9811e2354c9675f5e39db18c7566ffc8d13987cb35254771140bfdec,completed,2026-08-31T21:02:39+00:00,0.004598200088366866,8,unsupported,,,,,,,True,0.8677,867700,0.803375,803375.0,4,0.0,3.2135,3213500
experiment1__cbaa__t25_s071,experiment1,CBAA,25,t25_s071,71,ac75692401627701d873904f42e723b06c76247793ec81d1d53c4de3c33f5d9e,completed,2026-08-31T21:02:39+00:00,0.00434130011126399,9,unsupported,,,,,,,True,0.8465,846500,0.749175,749175.0,4,0.0,2.9967,2996700
experiment1__cbaa__t25_s072,experiment1,CBAA,25,t25_s072,72,d38d91a48231058a2840f8aa4764046346de009506cbe49a3f43be3636df8f06,completed,2026-08-31T21:02:44+00:00,0.0023326000664383173,1,unsupported,,,,,,,True,0.4572,457200,0.4024,402400.0,4,0.0,1.6096,1609600
experiment1__cbaa__t25_s073,experiment1,CBAA,25,t25_s073,73,479335f4578f185c8ba59dd4bf53a1b9c5f522da0a0c21b4abddf6c306c91859,completed,2026-08-31T21:02:44+00:00,0.003640300128608942,7,unsupported,,,,,,,True,0.7065,706500,0.643625,643625.0,4,0.0,2.5745,2574500
experiment1__cbaa__t25_s074,experiment1,CBAA,25,t25_s074,74,833c505252a8041cb7fb990f0cfc4e5eceb1475d02499f3c61cee86d7552caf5,completed,2026-08-31T21:02:44+00:00,0.003223499981686473,4,unsupported,,,,,,,True,0.6509,650900,0.56135,561350.0,4,0.0,2.2454,2245400
experiment1__cbaa__t25_s075,experiment1,CBAA,25,t25_s075,75,c8f06c781df76d9eb5f91ab9f48bb8baefc2c385d4af08e4e0205c3579a5ee95,completed,2026-08-31T21:02:44+00:00,0.0032004001550376415,6,unsupported,,,,,,,True,0.6145,614500,0.572825,572825.0,4,0.0,2.2913,2291300
experiment1__cbaa__t25_s076,experiment1,CBAA,25,t25_s076,76,61e21de0ab4a275d907275ee16afc341321ee5661edf2d875bc8e79b0be90344,completed,2026-08-31T21:02:44+00:00,0.004561700159683824,10,unsupported,,,,,,,True,0.9242,924200,0.797925,797925.0,4,0.0,3.1917,3191700
experiment1__cbaa__t25_s077,experiment1,CBAA,25,t25_s077,77,cdb1ff7f49f5a62c3720b5f419683de3045483c1d8938f1f26ab131b3e7edd1e,completed,2026-08-31T21:02:44+00:00,0.004975099815055728,2,unsupported,,,,,,,True,1.0292,1029200,0.883925,883925.0,4,0.0,3.5357,3535700
experiment1__cbaa__t25_s078,experiment1,CBAA,25,t25_s078,78,949802ce5006a1108f17e2eb2e6ffd5747c651a02fdab4a094abb72544e0d4ec,completed,2026-08-31T21:02:44+00:00,0.004478999879211187,0,unsupported,,,,,,,True,0.8589,858900,0.7606,760600.0,4,0.0,3.0424,3042400
experiment1__cbaa__t25_s079,experiment1,CBAA,25,t25_s079,79,69901f626529f9588500fb3a9b2a3f0630476b4837cb22d01ffdc41190ab7137,completed,2026-08-31T21:02:45+00:00,0.0053853001445531845,3,unsupported,,,,,,,True,1.0596,1059600,0.915925,915925.0,4,0.0,3.6637,3663700
experiment1__cbaa__t25_s080,experiment1,CBAA,25,t25_s080,80,6733d48904c466a8bf7db9625d24803759ec77d6cecb0661d99a67403798ce8a,completed,2026-08-31T21:02:45+00:00,0.003289800137281418,5,unsupported,,,,,,,True,0.6735,673500,0.54775,547750.0,4,0.0,2.191,2191000
experiment1__cbaa__t25_s081,experiment1,CBAA,25,t25_s081,81,1ee3373de2309b702839ecb856253d000b3d399209aa1ba83baf67ea206462c3,completed,2026-08-31T21:02:45+00:00,0.004508300218731165,11,unsupported,,,,,,,True,0.8771,877100,0.777825,777825.0,4,0.0,3.1113,3111300
experiment1__cbaa__t25_s082,experiment1,CBAA,25,t25_s082,82,04f56f4b47c7274ff460bf9c427954ed2c3c93906a34cde8abb7c2411a2c6ae7,completed,2026-08-31T21:02:45+00:00,0.005021499935537577,8,unsupported,,,,,,,True,0.9996,999600,0.861075,861075.0,4,0.0,3.4443,3444300
experiment1__cbaa__t25_s083,experiment1,CBAA,25,t25_s083,83,585997b62b50635ad64606725e1e0da1ee24dfa3beee24afd86b02c5a9ca3915,completed,2026-08-31T21:02:45+00:00,0.004529800033196807,9,unsupported,,,,,,,True,0.9276,927600,0.723925,723925.0,4,0.0,2.8957,2895700
experiment1__cbaa__t25_s084,experiment1,CBAA,25,t25_s084,84,8f7c3439ca71057d1216893018a99454b10ba03e7663810d699597a6a17b1909,completed,2026-08-31T21:02:51+00:00,0.005361999850720167,1,unsupported,,,,,,,True,1.03,1030000,0.90435,904350.0,4,0.0,3.6174,3617400
experiment1__cbaa__t25_s085,experiment1,CBAA,25,t25_s085,85,48168fba04b1fca2bb4be3c1825644f84bb5393fcbb081e21b67b8b483bc6c65,completed,2026-08-31T21:02:51+00:00,0.0047015000600367785,7,unsupported,,,,,,,True,0.8977,897700,0.77925,779250.0,4,0.0,3.117,3117000
experiment1__cbaa__t25_s086,experiment1,CBAA,25,t25_s086,86,affe9515028c208895f5d974b4621a17e8ae6dd97841148067beb0c35d6f29b1,completed,2026-08-31T21:02:51+00:00,0.0045951001811772585,4,unsupported,,,,,,,True,0.8694,869400,0.772575,772575.0,4,0.0,3.0903,3090300
experiment1__cbaa__t25_s087,experiment1,CBAA,25,t25_s087,87,9148ef5a07c6ad5bc9b252e9da8f3b4f3ef40c9454d29386b60d97e9564d3250,completed,2026-08-31T21:02:51+00:00,0.004651299910619855,6,unsupported,,,,,,,True,1.0298,1029800,0.80475,804750.0,4,0.0,3.219,3219000
